@relation data_159

@attribute idno numeric
@attribute y numeric
@attribute w numeric
@attribute x1 {0,1}
@attribute x2 {0,1}
@attribute x3 {0,1}
@attribute z1 {0,1}
@attribute z2 {0,1}
@attribute z3 {0,1}
@attribute z4 {0,1}
@attribute z5 {0,1}
@attribute z6 numeric
@attribute z7 {0,1}
@attribute z8 numeric
@attribute binaryClass {P,N}

@data
23061,1,0.455,1,0,0,1,0,0,0,0,7,0,-1.7,N
23063,1,1.802,1,0,1,0,0,0,1,0,6,1,-1.3,P
23073,2,0.539,1,0,0,1,0,1,0,0,6,1,-0.4,N
23076,2,0.341,1,0,0,1,0,0,0,0,10,0,-2.6,N
29001,2,0.815,1,1,0,0,0,0,0,0,7,1,-2,N
29003,2,0.455,1,0,0,0,0,0,1,0,9,0,-1.8,N
29004,1,0.557,1,1,0,0,0,0,0,0,10,0,0.4,P
29009,2,0.909,1,1,0,0,1,0,0,0,7,0,-2.2,P
29012,1,0.901,1,0,0,0,0,0,0,0,8,1,-0.8,N
29013,1,1.384,1,0,1,0,0,0,1,0,0,1,2.2,P
29020,2,0.909,1,1,0,0,0,0,0,0,10,0,-2.1,P
29025,1,3.161,1,0,1,0,0,0,0,0,10,0,0.9,P
29027,1,1.642,1,0,1,0,0,0,0,0,8,0,1.7,P
29035,2,2.784,1,1,0,0,0,0,0,0,6,0,0.2,P
29037,2,0.901,1,1,0,0,0,0,0,0,7,1,-1.5,P
29038,2,0.61,1,1,0,0,0,0,1,0,12,1,-2.7,P
29040,1,1.896,1,1,0,0,0,0,0,0,9,0,0.9,N
29043,2,0.408,1,0,0,0,0,0,0,0,9,1,-2.1,N
29044,2,1.365,1,0,0,0,0,0,1,0,8,0,-3.2,N
29047,2,1.223,1,1,0,0,1,0,0,0,5,1,-2.2,N
29048,1,0.915,1,1,0,0,0,0,0,0,6,0,-1.2,P
29049,1,0.61,1,1,0,0,0,0,0,0,7,1,-3.2,P
29061,2,0.683,1,1,0,1,1,0,0,0,10,0,-2.9,P
29069,2,0.821,1,0,1,0,1,0,0,0,7,0,2.7,P
29070,2,0.909,1,0,0,0,0,0,0,0,8,0,-2.3,N
29073,1,0.539,1,0,0,0,0,0,0,0,9,1,0,N
29074,2,2.155,1,0,0,0,1,0,0,0,2,1,-0.1,N
29082,1,1.223,1,1,0,0,0,0,0,0,12,1,-2.5,N
29083,2,0.915,1,1,0,0,1,0,0,0,7,0,-1.5,N
29085,1,1.365,1,1,0,0,0,0,0,0,7,0,-2.8,N
29086,2,0.901,1,1,0,0,0,0,1,0,5,1,-1.5,N
29091,1,1.67,1,0,0,1,0,0,0,0,10,0,0,P
29094,1,1.219,1,1,0,0,1,0,0,0,11,1,-2.6,N
29098,2,0.815,1,0,0,1,0,0,0,0,11,1,-2.1,N
29101,2,1.384,1,0,1,0,0,0,1,0,9,1,2.9,P
29109,2,2.155,1,0,0,1,0,0,1,0,3,1,-0.5,N
29110,2,0.455,1,0,0,0,1,0,0,0,9,0,-1.9,N
29115,2,0.821,1,0,1,0,1,0,0,0,4,0,2.7,P
29124,2,1.658,1,1,0,1,0,0,0,0,8,1,1.2,P
29133,2,0.901,1,1,0,1,0,1,0,0,8,1,-0.9,N
29134,2,0.815,1,0,0,1,0,0,1,1,11,1,-2.4,N
29145,2,0.915,1,0,1,0,0,0,0,0,11,0,-1.3,P
29147,2,1.219,1,1,0,0,0,0,0,0,8,1,-2.6,N
29149,2,1.114,1,1,0,0,1,0,0,0,5,0,0.3,P
29157,2,1.67,1,0,0,1,0,0,1,0,9,0,-0.1,P
29161,2,0.458,1,0,0,1,1,0,0,0,6,0,-0.9,N
29165,2,1.365,1,0,1,0,0,0,0,0,9,0,-3.1,P
29166,2,0.815,1,1,0,0,0,1,0,0,10,1,-2.4,P
29169,2,0.557,1,0,1,0,0,0,1,1,5,0,-0.1,P
29175,1,0.458,1,0,1,1,0,0,0,0,10,0,-0.7,N
29178,2,0.61,1,0,1,0,0,0,0,0,9,1,-2.7,N
29183,1,1.219,1,0,1,0,1,0,0,0,10,1,-2.9,P
29187,2,0.815,1,1,0,0,1,0,0,0,5,1,-2.5,N
29191,2,0.815,1,1,0,0,0,0,1,0,10,1,-1.8,P
29198,1,0.305,1,0,1,1,1,0,0,0,8,1,-3.1,P
29199,2,1.078,1,1,0,0,1,0,0,0,5,1,0.1,N
29200,1,0.915,1,1,0,0,0,0,0,0,6,0,-1.1,N
29205,2,1.373,1,0,0,1,0,0,0,0,8,0,-1,P
29206,2,1.67,1,0,0,0,0,0,0,0,12,0,0.3,P
29208,1,1.524,1,0,0,1,0,0,1,0,9,1,-3.1,P
29212,2,1.364,1,0,0,0,0,0,0,0,11,0,-2.4,N
29219,0,0.901,1,0,1,0,0,0,1,0,6,1,-0.9,N
29220,2,1.078,1,0,0,0,1,0,0,0,10,1,0.3,P
29221,2,0.815,1,0,0,1,0,0,0,0,11,1,-2.3,N
29222,1,0.341,1,0,0,1,1,0,0,0,9,0,-2.6,P
29223,1,0.901,1,0,0,1,0,0,1,0,9,1,-1.4,N
29225,2,1.105,1,0,0,1,0,0,1,0,5,1,0.7,N
29227,2,0.909,1,0,0,1,0,0,1,0,11,0,-2.3,N
29229,2,0.408,1,0,0,1,1,0,0,0,9,1,-1.6,N
29233,1,1.819,1,0,0,1,0,0,0,0,10,0,-2.3,N
29247,2,0.901,1,1,0,0,1,0,0,0,5,1,-1.1,N
29248,1,0.815,1,1,0,0,0,0,0,0,10,1,-1.9,N
29251,2,1.384,1,0,1,0,1,0,0,0,5,1,1.5,P
29255,2,1.078,1,0,0,0,0,0,1,0,7,1,-0.5,N
29259,2,0.914,1,0,1,0,0,0,0,0,7,1,-2.6,N
29265,2,1.219,1,1,0,0,1,0,0,0,8,1,-3.1,P
29271,2,0.632,1,0,1,1,0,0,0,0,4,0,1.3,N
29273,2,1.264,1,1,0,0,0,0,0,0,8,0,1.2,P
29275,2,0.909,1,0,0,0,0,0,0,0,10,0,-2.2,N
29279,2,0.455,1,1,0,0,1,0,0,0,5,0,-1.7,N
29283,2,1.616,1,0,0,0,1,0,0,0,8,1,0.3,P
29284,1,1.105,1,0,0,0,0,0,1,0,9,1,1.4,N
29287,2,0.901,1,1,0,0,0,0,1,0,6,1,-0.9,P
29288,2,0.683,1,0,1,0,0,0,1,0,10,0,-2.6,P
29290,0,1.264,1,1,0,0,0,0,0,0,6,0,0.5,P
29293,2,0.821,1,0,1,0,0,0,1,0,10,0,1.7,P
29295,2,0.915,1,0,0,0,0,0,0,0,8,0,-1,N
29298,1,1.365,1,1,0,0,0,0,0,0,9,0,-3,P
29302,2,0.683,1,0,1,1,0,0,0,0,11,0,-2.8,N
29305,1,0.909,1,0,1,1,0,0,0,0,12,0,-1.6,N
29311,1,0.408,1,0,1,0,0,0,0,0,8,1,-2.2,N
29313,2,0.909,1,0,0,1,1,0,0,0,5,0,-2.5,P
29315,1,0.821,1,0,1,0,0,0,0,0,5,0,2.3,P
29318,1,1.078,1,1,0,0,0,0,1,0,9,1,0.4,P
29320,2,1.264,1,0,1,0,0,0,1,0,10,0,1.3,P
29321,2,0.692,1,0,1,0,1,0,0,0,2,1,1.9,P
29322,2,1.264,1,1,0,0,0,0,0,0,9,0,0.5,P
29329,2,2.038,1,1,0,0,0,0,0,0,10,1,-2.5,N
29331,2,1.223,1,0,0,1,0,0,0,0,8,1,-2.1,N
29336,2,1.219,1,1,0,0,0,0,0,0,8,1,-3,P
29337,2,0.408,1,0,0,1,0,0,0,0,4,1,-2,N
29340,2,0.909,1,0,0,1,0,0,1,1,8,0,-2,N
29344,2,0.901,1,0,1,1,0,0,1,0,9,1,-1.3,N
29356,2,0.455,1,0,0,0,0,0,1,0,8,0,-2.2,P
29360,2,1.364,1,0,0,0,0,0,0,0,4,0,-2.5,N
29361,2,1.365,1,1,0,0,1,0,0,0,8,0,-3.2,P
29366,2,0.909,1,0,1,1,1,0,0,0,5,0,-2.2,P
29371,2,1.078,1,0,1,1,0,0,0,0,8,1,0.3,P
29374,1,0.408,1,0,0,1,0,0,0,0,10,1,-2,N
29375,2,1.223,1,0,0,1,0,0,0,0,12,1,-2.3,N
29377,1,0.815,1,0,0,1,0,0,0,0,9,1,-1.8,N
29388,1,0.557,1,1,0,0,0,0,0,0,10,0,0.4,P
29390,2,0.815,1,0,0,0,1,0,0,0,9,1,-2.4,P
29391,1,1.114,1,1,0,0,0,0,0,0,11,0,-0.2,P
29400,2,1.67,1,0,0,1,0,0,0,0,11,0,-0.2,P
29402,1,0.408,1,1,0,0,0,0,0,0,10,1,-1.6,P
29403,2,0.455,1,1,0,1,1,0,0,0,9,0,-1.6,N
29404,2,0.901,1,1,0,0,1,0,0,0,7,1,-1.2,N
29405,2,1.219,1,1,0,0,1,0,0,0,9,1,-3,N
29407,2,2.694,1,1,0,0,0,0,1,0,2,1,0.2,P
29411,2,0.458,1,0,0,0,0,1,0,0,10,0,-1.4,N
29412,2,1.67,1,1,0,0,1,0,0,0,2,0,-0.5,P
29416,2,0.909,1,0,1,1,0,0,0,0,8,0,-1.6,P
29417,2,1.223,1,1,0,0,0,0,0,0,7,1,-2.5,N
29418,2,0.909,1,0,1,1,0,0,1,0,5,0,-1.6,N
29421,2,1.384,1,0,1,0,0,0,1,0,7,1,1.8,N
29430,2,1.114,1,1,0,0,1,0,0,0,10,0,0.4,P
29436,1,1.219,1,0,0,0,0,1,0,0,5,1,-2.6,N
29437,1,0.914,1,0,1,0,0,0,0,0,10,1,-2.7,N
29438,2,0.408,1,1,0,0,0,0,0,0,5,1,-2.3,P
29441,2,0.553,1,0,0,1,0,0,1,0,8,1,0.8,P
29442,2,0.909,1,1,0,1,1,0,0,0,8,0,-2.5,N
29446,2,0.914,1,0,0,1,0,0,0,0,8,1,-2.6,P
29447,1,0.458,1,0,0,0,1,0,0,0,10,0,-1.2,N
29448,2,1.024,1,0,1,1,0,0,0,0,4,0,-2.6,N
29463,2,0.408,1,0,0,1,1,0,0,0,8,1,-2.3,N
29464,2,0.553,1,1,0,1,1,0,0,0,8,1,1.4,P
29469,1,0.901,1,0,0,1,1,0,0,0,8,1,-0.8,P
29472,2,0.408,1,1,0,1,1,0,0,0,9,1,-2.3,N
29474,2,0.408,1,0,0,1,0,0,0,0,9,1,-2.5,N
29478,1,0.539,1,1,0,1,0,0,1,0,10,1,-0.4,N
29482,2,0.451,1,0,0,1,0,0,1,0,8,1,-0.8,P
